customer_id,state,income,employment_type,credit_score,loan_amount,loan_tenure,existing_loans_count,outstanding_debt,repayment_history_score,default_history,monthly_expenses,debt_to_income_ratio,risk_category,loan_eligible
CID004109,Bihar,188000.0,Business Owner,601,291829.0,24,0,753859.0,35.8,1,81101.0,4.0099,High,0
CID004110,West Bengal,18843.0,Freelancer,545,203638.0,48,1,35450.0,87.1,1,9069.0,1.8813,High,0
CID004111,West Bengal,244823.60000000012,Self-Employed,659,962000.0,36,1,88038.0,49.1,0,24223.0,0.3596,Medium,1
CID004112,Rajasthan,113581.0,Business Owner,603,958688.0,84,3,493811.0,70.2,1,67961.0,4.3477,High,0
CID004113,Maharashtra,8200.0,Salaried,776,503767.0,84,0,147542.5,39.8,1,5327.0,17.993,Medium,1
CID004114,Maharashtra,193357.0,Salaried,630,301066.0,36,3,175934.0,63.4,0,151884.0,0.9099,Medium,1
CID004115,West Bengal,49307.0,Salaried,625,157338.0,12,1,184856.0,74.3,0,31052.0,3.7491,Medium,1
CID004116,Uttar Pradesh,33289.0,Self-Employed,538,82353.0,36,0,36936.0,28.8,1,16643.0,1.1096,High,0
CID004117,Odisha,62103.0,Government,683,339124.0,36,1,36650.0,71.1,0,30524.0,0.5901,Low,1
CID004118,Uttar Pradesh,53945.0,Freelancer,556,331320.0,60,1,46136.0,72.2,1,19205.0,0.8552,High,0
CID004119,Karnataka,33103.0,Salaried,685,1194683.0,36,2,102336.0,60.6,0,11602.0,3.0914,Medium,1
CID004120,Andhra Pradesh,45815.0,Salaried,696,334384.0,60,2,100656.0,48.0,0,22400.0,2.197,Medium,1
CID004121,Tamil Nadu,23500.0,Salaried,590,153268.0,84,2,24299.0,62.5,0,11976.0,1.034,Medium,1
CID004122,Rajasthan,44953.0,Salaried,726,205322.0,180,1,118427.0,69.4871955128205,0,28251.0,2.6345,Low,1
CID004123,Andhra Pradesh,103606.0,Self-Employed,628,298879.0,36,0,288754.0,100.0,1,54950.0,2.787,Medium,1
CID004124,Odisha,77448.0,Government,648,374056.0,36,3,313143.0,67.6,0,51371.0,4.0433,Medium,1
CID004125,Madhya Pradesh,46052.0,Government,773,424292.0,36,3,160559.0,60.7,0,16125.0,3.4865,Low,1
CID004126,Telangana,48202.0,Business Owner,576,527004.0,48,1,125173.0,67.5,1,22070.0,2.5968,High,0
CID004127,Telangana,25408.0,Freelancer,690,367900.0,84,2,147542.5,78.5,0,19103.0,5.8069,Low,1
CID004128,Assam,28964.0,Self-Employed,684,323522.0,84,1,14743.0,77.7,1,9323.0,0.509,Medium,1
CID004129,Tamil Nadu,52243.0,Salaried,681,1039357.0,36,0,221729.0,79.0,0,32847.0,4.2442,Low,1
CID004130,Maharashtra,177385.0,Self-Employed,679,391734.0,24,1,301808.0,82.1,0,102362.0,1.7014,Low,1
CID004131,Tamil Nadu,23824.0,Self-Employed,572,483640.0,60,4,34770.0,40.8,1,7866.0,1.4595,High,0
CID004132,Karnataka,76393.0,Business Owner,785,293910.0,24,1,290729.0,80.3,0,27946.0,3.8057,Low,1
CID004133,Telangana,111519.0,Salaried,726,179215.0,120,0,91715.0,73.7,0,49464.0,0.8224,Low,1
CID004134,Telangana,47034.0,Salaried,688,737234.0,24,1,79101.0,57.5,0,31478.0,1.6818,Medium,1
CID004135,West Bengal,112817.0,Salaried,543,979245.0,120,2,277277.0,72.1,0,54708.0,2.4578,Medium,0
CID004136,Maharashtra,128879.0,Government,571,399059.0,12,2,320537.0,67.8,1,81857.0,2.4871,High,0
CID004137,Kerala,22126.0,Salaried,702,165802.0,120,0,26779.0,69.6,0,14749.0,1.2103,Low,1
CID004138,Uttar Pradesh,124629.0,Business Owner,489,226823.0,84,3,84815.0,73.5,1,60252.0,0.6805,High,0
CID004139,Telangana,67143.0,Business Owner,677,149478.0,48,1,175740.0,36.4,0,49760.0,2.6174,Medium,1
CID004140,West Bengal,240721.0,Salaried,543,282653.0,60,2,507581.0,75.3,1,177472.0,2.1086,High,0
CID004141,Uttar Pradesh,169747.0,Self-Employed,580,276094.0,84,2,302458.0,83.0,0,63099.0,1.7818,Medium,1
CID004142,Maharashtra,153163.0,Freelancer,537,339117.0,36,3,263107.0,74.9,1,97552.0,1.7178,High,0
CID004143,Maharashtra,31013.0,Self-Employed,669,264357.0,180,3,85868.0,55.5,0,13451.0,2.7688,Medium,1
CID004144,Maharashtra,134676.0,Government,739,255552.0,60,2,80468.0,52.7,0,80390.0,0.5975,Low,1
CID004145,Jharkhand,58085.0,Salaried,677,181134.0,120,3,192715.0,73.6,1,96229.0,3.3178,Medium,1
CID004146,Telangana,123412.0,Salaried,686,215638.0,60,1,242309.0,69.4871955128205,0,72094.0,1.9634,Low,1
CID004147,Maharashtra,120104.0,Freelancer,663,1376169.1900000004,60,2,319376.0,96.2,1,73744.0,2.6592,Medium,1
CID004148,Uttar Pradesh,52890.0,Freelancer,704,417244.0,60,2,191579.0,85.3,0,19857.0,3.6222,Low,1
CID004149,Kerala,56210.0,Government,687,238683.0,48,0,102244.0,80.2,0,30994.0,1.819,Low,1
CID004150,Madhya Pradesh,25911.0,Business Owner,432,648261.0,84,2,90732.0,19.1,1,9901.0,3.5017,High,0
CID004151,Maharashtra,21098.0,Government,722,449844.0,120,3,47305.0,57.7,0,8233.0,2.2422,Low,1
CID004152,Maharashtra,46070.0,Freelancer,714,21745.0,180,1,183646.0,76.3,1,30981.0,3.9862,Medium,1
CID004153,Andhra Pradesh,161762.0,Freelancer,621,195952.0,24,0,430737.0,56.4,0,122437.0,2.6628,Medium,1
CID004154,Uttar Pradesh,179137.0,Self-Employed,492,782129.0,120,0,525992.0,51.4,0,93263.0,2.9363,High,0
CID004155,Tamil Nadu,197923.0,Salaried,669,257842.0,36,0,486458.0,48.8,1,31478.0,2.4578,High,0
CID004156,Maharashtra,79215.0,Salaried,676,870516.0,12,0,86979.0,100.0,0,46567.0,1.098,Low,1
CID004157,Rajasthan,199083.0,Salaried,614,270865.0,36,0,252885.0,44.0,0,147005.0,1.2702,Medium,1
CID004158,Punjab,140579.0,Self-Employed,664,1374581.0,36,0,323644.0,65.8,1,107594.0,2.3022,Medium,1
CID004159,Uttarakhand,159055.0,Salaried,735,140201.0,120,2,150257.0,55.4,0,114207.0,0.9447,Low,1
CID004160,West Bengal,79065.0,Self-Employed,841,1288375.0,84,0,89411.0,52.7,1,60217.0,1.1309,Medium,1
CID004161,Rajasthan,23510.0,Self-Employed,661,322543.0,24,1,77743.0,78.2,0,9990.0,3.3068,Medium,1
CID004162,Maharashtra,174959.0,Salaried,676,353009.0,48,2,586040.0,86.5,0,77784.0,3.3496,Low,1
CID004163,Rajasthan,36364.0,Freelancer,584,169137.0,36,0,39035.0,46.5,1,21577.0,1.0735,High,0
CID004164,Uttar Pradesh,209898.0,Salaried,648,370839.0,60,1,888032.7499999994,69.4871955128205,1,146981.0,4.2308,High,0
CID004165,West Bengal,58085.0,Self-Employed,639,623281.0,60,2,704424.0,67.7,0,55405.0,12.1275,Medium,1
CID004166,Uttar Pradesh,127563.0,Salaried,744,143549.0,84,1,281758.0,61.0,0,58738.0,2.2088,Low,1
CID004167,Tamil Nadu,186064.0,Salaried,715,279604.0,180,0,509968.0,51.3,0,86056.0,2.7408,Medium,1
CID004168,Maharashtra,244823.60000000012,Salaried,804,294372.0,60,2,888032.7499999994,92.2,0,202147.0,3.6272,Low,1
CID004169,Tamil Nadu,49864.0,Salaried,530,122266.0,84,4,196074.0,49.3,1,33533.0,3.9322,High,0
CID004170,Maharashtra,31126.0,Salaried,544,86963.0,180,0,66372.0,43.9,1,19464.0,2.1324,High,0
CID004171,Karnataka,40567.0,Government,738,306858.0,60,5,78170.0,92.0,0,15949.0,1.9269,Low,1
CID004172,Chhattisgarh,79616.0,Salaried,765,195486.0,48,1,277823.0,74.0,0,44744.0,3.4895,Low,1
CID004173,Gujarat,31673.0,Salaried,652,384506.0,60,0,67648.0,46.4,0,9647.0,2.1358,Medium,1
CID004174,Rajasthan,78185.0,Salaried,300,693355.0,120,2,281663.0,68.5,1,31560.0,3.6025,High,0
CID004175,Bihar,61976.0,Salaried,590,772155.0,84,1,67139.0,69.4871955128205,0,43443.0,1.0833,Medium,1
CID004176,Chhattisgarh,244823.60000000012,Business Owner,676,364208.0,84,5,888032.7499999994,99.8,0,173616.0,3.6272,Low,1
CID004177,West Bengal,59962.0,Freelancer,578,524572.0,84,2,241836.0,65.2,0,34392.0,4.0332,Medium,0
CID004178,Haryana,45273.0,Self-Employed,664,1376169.1900000004,180,0,206930.0,80.6,0,32670.0,4.5707,Medium,1
CID004179,Uttar Pradesh,98956.0,Salaried,801,233030.0,120,1,252617.0,69.4871955128205,0,51546.0,2.5528,Low,1
CID004180,Tamil Nadu,163971.0,Salaried,764,95612.0,180,1,495416.0,98.7,0,72157.0,3.0214,Low,1
CID004181,Uttar Pradesh,193343.0,Self-Employed,714,286916.0,60,0,348036.0,74.1,0,139076.0,1.8001,Low,1
CID004182,Telangana,217255.0,Government,644,636702.0,84,4,255757.0,93.2,0,98083.0,1.1772,Low,1
CID004183,Andhra Pradesh,60679.0,Salaried,610,272854.0,240,0,77608.0,80.8,0,44170.0,1.279,Medium,1
CID004184,Tamil Nadu,39219.0,Business Owner,710,922095.0,180,1,168664.0,58.9,0,24770.0,4.3006,Medium,1
CID004185,Maharashtra,47525.0,Salaried,652,326482.0,120,2,139563.0,70.0,0,29261.0,2.9366,Medium,1
CID004186,Telangana,32742.0,Salaried,654,289160.0,84,2,71816.0,65.7,0,11128.0,2.1934,Medium,1
CID004187,Maharashtra,17447.0,Self-Employed,525,201529.0,48,3,76553.0,58.5,0,9398.0,4.3877,High,0
CID004188,West Bengal,127369.0,Salaried,592,85793.0,60,2,128910.0,48.5,0,61987.0,1.0121,Medium,1
CID004189,Andhra Pradesh,14258.0,Business Owner,710,771359.0,24,2,45255.0,97.2,0,10887.0,3.174,Low,1
CID004190,Andhra Pradesh,58380.0,Salaried,561,40902.0,60,4,236928.0,28.8,1,17877.0,4.0584,High,0
CID004191,Kerala,8000.0,Business Owner,671,399532.0,24,5,11741.85,96.6,0,4812.0,1.4677,Low,1
CID004192,Bihar,81225.0,Salaried,683,313472.0,84,0,84674.0,43.2,0,41104.0,1.0425,Medium,1
CID004193,Gujarat,29686.0,Government,687,351132.0,180,1,19301.0,80.9,0,20852.0,0.6502,Low,1
CID004194,Kerala,39356.0,Salaried,694,133661.0,36,1,186500.0,58.3,1,28223.0,4.7388,Medium,1
CID004195,Telangana,8000.0,Freelancer,700,439376.0,36,1,28918.0,36.7,0,31478.0,3.6148,Medium,1
CID004196,Karnataka,53077.0,Freelancer,600,170007.0,180,2,43601.0,92.9,0,20161.0,0.8215,Low,1
CID004197,Maharashtra,19536.0,Government,532,267888.0,60,0,68779.0,22.0,0,7857.0,3.5206,High,0
CID004198,Tamil Nadu,67648.0,Self-Employed,580,130187.0,60,1,126248.0,85.9,0,44781.0,1.8662,Medium,1
CID004199,Gujarat,32564.0,Business Owner,708,239986.0,60,2,32303.0,72.6,0,23169.0,0.992,Low,1
CID004200,West Bengal,114567.0,Salaried,553,84576.0,36,1,568824.0,91.0,0,55369.0,4.965,Medium,0
CID004201,Punjab,45075.0,Salaried,648,848282.0,36,2,59024.0,82.5,0,21777.0,1.3095,Low,1
CID004202,Karnataka,37766.0,Salaried,648,52674.0,180,4,154592.0,82.3,0,14499.0,4.0934,Medium,1
CID004203,Maharashtra,45740.0,Salaried,502,459653.0,84,3,204289.0,88.0,0,28756.0,4.4663,Medium,0
CID004204,Uttarakhand,36457.0,Government,558,178162.0,24,1,105232.0,86.8,1,13129.0,2.8865,High,0
CID004205,Maharashtra,51860.0,Salaried,730,250681.0,36,4,253699.0,79.0,0,33794.0,4.892,Low,1
CID004206,Gujarat,54322.0,Self-Employed,592,331126.0,84,1,56462.0,63.3,0,32542.0,1.0394,Medium,1
CID004207,West Bengal,29697.0,Self-Employed,510,94083.0,36,1,143255.0,65.4,0,20945.0,4.8239,High,0
CID004208,Rajasthan,53527.0,Self-Employed,609,848391.0,36,1,43783.0,72.1,1,32076.0,0.818,Medium,1
CID004209,Maharashtra,36300.0,Business Owner,690,313727.0,36,2,96123.0,64.7,0,14652.0,2.648,Medium,1
CID004210,Maharashtra,227345.0,Salaried,503,269374.0,36,2,888032.7499999994,100.0,1,133971.0,3.9061,High,0
CID004211,Maharashtra,34148.0,Self-Employed,726,163641.0,84,1,102080.0,68.3,0,25694.0,2.9893,Low,1
CID004212,West Bengal,48438.0,Salaried,534,327765.0,180,1,151396.0,47.0,1,33721.0,3.1256,High,0
CID004213,Rajasthan,61279.0,Government,618,286327.0,48,0,75031.0,67.6,1,23629.0,1.2244,Medium,1
CID004214,Tamil Nadu,28807.0,Business Owner,617,310666.0,24,4,142005.0,53.2,0,9986.0,4.9295,Medium,1
CID004215,Telangana,97512.0,Government,605,296768.0,24,3,150174.0,100.0,0,76010.0,1.5401,Low,1
CID004216,Haryana,63855.0,Salaried,644,629218.0,180,1,278738.0,72.0,0,42972.0,4.3652,Medium,1
CID004217,Maharashtra,100718.0,Salaried,712,719295.0,60,3,483899.0,82.7,1,71881.0,4.8045,Medium,1
CID004218,Gujarat,154565.0,Salaried,646,27153.0,60,1,272575.0,80.3,0,115946.0,1.7635,Low,1
CID004219,Andhra Pradesh,165771.0,Salaried,601,726955.0,180,3,627826.0,88.9,0,88432.0,3.7873,Medium,1
CID004220,Tamil Nadu,29654.0,Salaried,648,220558.0,60,1,25552.0,74.8,0,21856.0,0.8617,Low,1
CID004221,Tamil Nadu,90570.0,Business Owner,666,325210.0,60,0,347472.0,62.0,1,33086.0,3.8365,High,0
CID004222,West Bengal,40712.0,Salaried,596,311458.0,180,1,109088.0,70.9,0,19112.0,2.6795,Medium,1
CID004223,Maharashtra,159035.0,Self-Employed,653,159750.0,60,1,163918.0,45.5,1,74862.0,1.0307,High,0
CID004224,Haryana,58085.0,Freelancer,589,157095.0,48,2,116727.0,67.0,0,8198.0,2.0096,Medium,1
CID004225,West Bengal,144917.0,Business Owner,580,406836.0,60,0,515160.0,100.0,0,57045.0,3.5549,Medium,1
CID004226,Kerala,55006.0,Salaried,714,928391.0,240,1,69233.0,84.7,0,36542.0,1.2586,Low,1
CID004227,Maharashtra,29507.0,Salaried,685,263709.0,240,2,85500.0,67.9,0,15677.0,2.8976,Medium,1
CID004228,Telangana,186795.0,Self-Employed,711,344229.0,120,0,147542.5,100.0,0,111765.0,0.7899,Low,1
CID004229,Gujarat,51144.0,Salaried,700,947089.0,60,0,189106.0,57.8,0,31077.0,3.6975,Medium,1
CID004230,Karnataka,45884.0,Self-Employed,579,231800.0,180,0,152499.0,76.9,1,18603.0,3.3236,High,0
CID004231,Andhra Pradesh,61642.0,Salaried,648,212160.0,60,0,83398.0,63.9,0,47048.0,1.3529,Medium,1
CID004232,West Bengal,38877.0,Freelancer,626,188911.0,84,1,61795.0,65.9,1,14382.0,1.5895,High,0
CID004233,Uttar Pradesh,97403.0,Business Owner,724,1239842.0,36,0,357512.0,77.9,1,29376.0,3.6704,Medium,1
CID004234,Odisha,114755.0,Self-Employed,639,31304.0,84,4,406029.0,81.5,0,49551.0,3.5382,Medium,1
CID004235,Maharashtra,183757.0,Salaried,675,206666.0,36,0,350075.0,65.9,0,101677.0,1.9051,Medium,1
CID004236,Tamil Nadu,175345.0,Salaried,677,314830.0,120,1,465029.0,53.3,1,67316.0,2.6521,Medium,1
CID004237,Maharashtra,42396.0,Business Owner,715,300841.0,60,2,110330.0,100.0,0,29113.0,2.6024,Low,1
CID004238,Kerala,45328.0,Self-Employed,519,1136685.0,48,4,48047.0,72.0,1,18352.0,1.06,High,0
CID004239,Andhra Pradesh,63390.0,Salaried,648,350490.0,84,2,208854.0,49.3,1,49265.0,3.2947,High,0
CID004240,Uttar Pradesh,184640.0,Salaried,703,870825.0,60,1,312035.0,49.6,0,120919.0,1.69,Medium,1
CID004241,Telangana,58085.0,Salaried,678,253439.0,84,3,96591.0,100.0,1,27355.0,1.6629,Medium,1
CID004242,Maharashtra,28162.0,Business Owner,587,195216.0,180,0,23175.0,100.0,0,16168.0,0.8229,Low,1
CID004243,Kerala,37967.0,Salaried,679,636911.0,24,2,123893.0,76.7,0,21895.0,3.2632,Low,1
CID004244,Gujarat,49845.0,Self-Employed,537,288818.0,60,2,213246.0,57.7,0,39247.0,4.2782,Medium,0
CID004245,Uttar Pradesh,46660.0,Self-Employed,900,649974.0,180,0,147542.5,76.7,0,16730.0,3.1621,Low,1
CID004246,Jharkhand,58085.0,Self-Employed,648,145948.0,120,1,537009.0,63.9,0,99529.0,9.2452,Medium,1
CID004247,Tamil Nadu,62966.0,Freelancer,699,342549.0,240,0,222262.0,81.5,0,21032.0,3.5299,Low,1
CID004248,Maharashtra,97724.0,Freelancer,656,886148.0,180,0,135202.0,77.0,0,77700.0,1.3835,Low,1
CID004249,West Bengal,110427.0,Self-Employed,600,574672.0,48,1,89396.0,69.4,1,67954.0,0.8095,High,0
CID004250,Himachal Pradesh,8000.0,Salaried,545,956632.0,36,1,147542.5,68.3,1,2731.0,18.4428,High,0
CID004251,Uttar Pradesh,39617.0,Salaried,640,300780.0,36,1,170738.0,65.6,0,17551.0,4.3097,Medium,1
CID004252,Maharashtra,24913.0,Self-Employed,581,307758.0,36,2,73515.0,89.0,0,18573.0,2.9509,Medium,1
CID004253,Uttar Pradesh,78937.0,Self-Employed,585,669525.0,24,4,109471.0,66.1,1,26898.0,1.3868,High,0
CID004254,Rajasthan,84748.0,Business Owner,536,244950.0,180,0,354043.0,100.0,0,37040.0,4.1776,Medium,0
CID004255,Karnataka,58006.0,Salaried,669,189018.0,60,0,86492.0,100.0,0,32046.0,1.4911,Low,1
CID004256,Telangana,214031.0,Self-Employed,619,370582.0,24,5,147542.5,62.4,0,169360.0,0.6894,Medium,1
CID004257,Chhattisgarh,50018.0,Salaried,692,198764.0,120,1,120391.0,62.8,1,20214.0,2.407,Medium,1
CID004258,Gujarat,23495.0,Business Owner,686,438679.0,48,1,17825.0,69.0,0,16356.0,0.7587,Low,1
CID004259,Uttar Pradesh,54787.0,Salaried,668,776974.0,24,2,228786.0,57.2,0,25828.0,4.1759,Medium,1
CID004260,Uttar Pradesh,93212.0,Salaried,862,256322.0,36,2,281763.0,87.0,0,28395.0,3.0228,Low,1
CID004261,Maharashtra,8000.0,Salaried,715,341197.0,84,2,15460.0,93.7,0,31478.0,1.9325,Low,1
CID004262,Bihar,50627.0,Salaried,549,171617.0,120,3,128501.0,95.7,1,27587.0,2.5382,High,0
CID004263,Uttar Pradesh,107899.0,Business Owner,686,725017.0,36,2,484239.0,65.8,1,58260.0,4.4879,Medium,1
CID004264,Uttar Pradesh,83936.0,Salaried,645,263830.0,60,2,118702.0,65.6,0,53452.0,1.4142,Medium,1
CID004265,Telangana,57570.0,Business Owner,542,837379.0,12,2,55673.0,30.2,1,35997.0,0.967,High,0
CID004266,Gujarat,50690.0,Self-Employed,536,167968.0,36,1,204359.0,56.9,1,31840.0,4.0315,High,0
CID004267,Telangana,39661.0,Self-Employed,686,1184800.0,36,1,130785.0,51.4,0,18355.0,3.2976,Medium,1
CID004268,Maharashtra,78520.0,Salaried,705,877020.0,24,2,346655.0,47.9,0,46345.0,4.4149,Medium,1
CID004269,Haryana,44400.0,Self-Employed,566,82345.0,60,2,84818.0,60.3,0,32804.0,1.9103,Medium,0
CID004270,Assam,51633.0,Self-Employed,648,1001403.0,84,0,156222.0,63.9,0,38546.0,3.0256,Medium,1
CID004271,Telangana,58085.0,Self-Employed,672,169915.0,12,2,31673.0,69.4871955128205,0,23032.0,0.5453,Low,1
CID004272,Uttarakhand,80879.0,Business Owner,745,1064368.0,24,1,348592.0,97.2,0,31478.0,4.31,Low,1
CID004273,Karnataka,45730.0,Salaried,737,257711.0,180,0,62207.0,93.3,0,15433.0,1.3603,Low,1
CID004274,Gujarat,8000.0,Salaried,637,309968.0,36,0,11741.85,47.5,1,5831.0,1.4677,High,0
CID004275,West Bengal,14045.0,Salaried,780,317894.0,120,1,37647.0,78.6,0,5375.0,2.6805,Low,1
CID004276,West Bengal,51992.0,Salaried,560,328057.0,84,1,200278.0,54.0,1,23838.0,3.8521,High,0
CID004277,Uttar Pradesh,58085.0,Salaried,841,956354.0,48,2,110264.0,73.0,0,53907.0,1.8983,Low,1
CID004278,Uttar Pradesh,110158.0,Business Owner,579,283037.0,36,3,170813.0,96.2,0,76200.0,1.5506,Medium,0
CID004279,Maharashtra,30592.0,Business Owner,646,256627.0,36,2,58741.0,60.3,1,15822.0,1.9201,Medium,1
CID004280,Uttar Pradesh,16142.0,Salaried,604,361492.0,60,3,66987.0,50.3,0,10440.0,4.1499,Medium,1
CID004281,Karnataka,60690.0,Government,619,333194.0,48,0,234451.0,71.0,1,25447.0,3.8631,High,0
CID004282,Kerala,33656.0,Self-Employed,883,72164.0,60,1,57698.0,96.4,0,25744.0,1.7143,Low,1
CID004283,Karnataka,57864.0,Government,612,229265.0,120,0,95365.0,100.0,0,44893.0,1.6481,Low,1
CID004284,Maharashtra,67218.0,Business Owner,718,416709.0,60,0,307789.0,57.7,0,51830.0,4.579,Medium,1
CID004285,Rajasthan,54566.0,Business Owner,631,661904.0,240,2,178249.0,72.6,0,33368.0,3.2667,Medium,1
CID004286,West Bengal,45672.0,Salaried,724,188934.0,84,2,69075.0,75.5,0,31478.0,1.5124,Low,1
CID004287,Bihar,203571.0,Salaried,606,234640.0,36,0,230386.0,41.6,0,123516.0,1.1317,Medium,1
CID004288,West Bengal,42610.0,Salaried,670,1376169.1900000004,60,2,33989.0,40.5,1,21769.0,0.7977,High,0
CID004289,Uttar Pradesh,44228.0,Business Owner,700,36869.0,120,1,71144.0,76.5,0,22007.0,1.6086,Low,1
CID004290,Madhya Pradesh,25730.0,Salaried,592,445961.0,36,3,96233.0,62.5,1,8079.0,3.7401,High,0
CID004291,Rajasthan,8000.0,Business Owner,870,165166.0,84,1,17379.0,42.0,0,5896.0,2.1724,Low,1
CID004292,Maharashtra,119148.0,Salaried,704,308725.0,12,1,576988.0,83.7,0,86841.0,4.8426,Low,1
CID004293,Maharashtra,75387.0,Freelancer,631,168467.0,180,0,147695.0,71.2,0,34823.0,1.9592,Medium,1
CID004294,Odisha,64968.0,Salaried,594,190284.0,84,2,76396.0,70.2,0,51248.0,1.1759,Medium,1
CID004295,Uttar Pradesh,49554.0,Salaried,657,302042.0,36,1,64156.0,48.1,0,18230.0,1.2947,Medium,1
CID004296,Tamil Nadu,63278.0,Salaried,552,208102.0,180,0,170726.0,35.9,1,45407.0,2.698,High,0
CID004297,Karnataka,129556.0,Salaried,792,270460.0,24,1,611317.0,58.0,0,79144.0,4.7186,Low,1
CID004298,Karnataka,105243.0,Salaried,684,283278.0,60,2,478988.0,71.0,0,57133.0,4.5513,Medium,1
CID004299,Gujarat,128499.0,Business Owner,648,906640.0,84,4,170251.0,55.8,0,100454.0,1.3249,Medium,1
CID004300,Maharashtra,62801.0,Salaried,733,909610.0,180,1,244620.0,48.1,0,37148.0,3.8952,Medium,1
CID004301,Maharashtra,30000.0,Salaried,592,903878.0,48,2,116571.0,62.6,0,21506.0,3.8857,Medium,1
CID004302,Assam,28054.0,Freelancer,557,1207826.0,120,1,34895.0,70.7,0,11673.0,1.2439,Medium,0
CID004303,Kerala,15357.0,Salaried,639,961291.0,36,4,28285.0,98.3,0,4854.0,1.8418,Low,1
CID004304,West Bengal,26259.0,Government,660,347738.0,12,1,22114.0,73.0,0,10650.0,0.8421,Low,1
CID004305,Haryana,135659.0,Government,692,57955.0,12,2,113528.0,40.7,0,107736.0,0.8369,Medium,1
CID004306,Maharashtra,30755.0,Salaried,531,328119.0,84,1,76563.0,29.6,1,17858.0,2.4894,High,0
CID004307,Gujarat,8000.0,Salaried,613,290746.0,36,2,21424.0,20.9,0,5767.0,2.678,Medium,1
CID004308,Telangana,35786.0,Salaried,403,258920.0,24,5,23166.0,76.8,1,22992.0,0.6473,High,0
CID004309,Haryana,11318.0,Business Owner,555,279601.0,240,2,147542.5,49.0,1,31478.0,13.0361,High,0
CID004310,Madhya Pradesh,56784.0,Self-Employed,707,215187.0,36,2,152657.0,80.0,0,20262.0,2.6884,Low,1
CID004311,Tamil Nadu,45624.0,Self-Employed,726,331874.0,60,2,184561.0,93.6,0,24759.0,4.0453,Low,1
CID004312,Assam,87347.0,Business Owner,558,198812.0,84,1,293240.0,81.8,1,67349.0,3.3572,High,0
CID004313,Maharashtra,65870.0,Salaried,624,506134.0,24,2,216508.0,65.5,0,24143.0,3.2869,Medium,1
CID004314,Bihar,34907.0,Freelancer,652,585420.0,48,4,65070.0,100.0,0,19232.0,1.8641,Low,1
CID004315,Himachal Pradesh,30958.0,Business Owner,736,775652.0,84,2,139063.0,60.8,1,21048.0,4.492,Medium,1
CID004316,Karnataka,233398.0,Self-Employed,772,1277458.0,84,2,431510.0,51.9,0,79233.0,1.8488,Low,1
CID004317,Andhra Pradesh,15482.0,Freelancer,662,467728.0,120,4,74031.0,76.7,1,7795.0,4.7817,Medium,1
CID004318,Maharashtra,113487.0,Business Owner,629,219617.0,60,1,76872.0,85.5,0,64461.0,0.6774,Low,1
CID004319,Uttar Pradesh,89114.0,Salaried,534,1061904.0,180,2,90552.0,69.4871955128205,1,31618.0,1.0161,High,0
CID004320,Rajasthan,38135.0,Salaried,658,222002.0,84,3,143751.0,92.2,0,23952.0,3.7695,Low,1
CID004321,West Bengal,52070.0,Self-Employed,815,156842.0,60,1,168661.0,37.5,0,34854.0,3.2391,Low,1
CID004322,Jharkhand,48791.0,Salaried,753,1115473.0,24,3,181833.0,29.0,0,31478.0,3.7268,Medium,1
CID004323,Telangana,135723.0,Government,663,970451.0,60,2,459730.0,63.1,1,45749.0,3.3873,High,0
CID004324,Gujarat,47779.0,Salaried,674,10000.0,60,2,137241.0,48.7,0,14490.0,2.8724,Medium,1
CID004325,Haryana,53353.0,Business Owner,594,676296.0,120,2,34164.0,78.3,0,37307.0,0.6403,Medium,1
CID004326,Assam,154575.0,Self-Employed,621,252818.0,84,1,639957.0,77.1,0,84240.0,4.1401,Medium,1
CID004327,Maharashtra,31811.0,Salaried,661,325686.0,60,1,88932.0,76.2,0,18532.0,2.7956,Medium,1
CID004328,Chhattisgarh,45080.0,Government,662,180921.0,60,2,44005.0,94.5,0,33967.0,0.9762,Low,1
CID004329,Maharashtra,162384.0,Freelancer,730,959598.0,120,0,221848.0,63.7,1,94114.0,1.3662,Medium,1
CID004330,Haryana,29392.0,Self-Employed,726,373674.0,48,3,102255.0,77.3,0,12544.0,3.479,Low,1
CID004331,Tamil Nadu,108899.0,Salaried,691,564116.0,24,2,92189.0,36.6,0,57041.0,0.8466,Medium,1
CID004332,Maharashtra,8000.0,Salaried,570,230407.0,180,2,35301.0,89.2,0,31478.0,4.4126,Medium,0
CID004333,Gujarat,45704.0,Salaried,573,364870.0,240,1,147542.5,60.0,1,29289.0,3.2282,High,0
CID004334,Telangana,130607.0,Salaried,578,164990.0,60,1,245337.0,64.3,1,62153.0,1.8784,High,0
CID004335,Uttar Pradesh,35030.0,Self-Employed,668,65975.0,240,1,156787.0,63.2,0,25217.0,4.4758,Medium,1
CID004336,Maharashtra,142512.0,Government,487,454821.0,48,0,638923.0,68.0,1,80931.0,4.4833,High,0
CID004337,West Bengal,47360.0,Self-Employed,649,345915.0,24,0,202240.0,62.6,1,27130.0,4.2703,High,0
CID004338,Odisha,32827.0,Freelancer,762,335911.0,60,1,61860.0,26.7,0,22319.0,1.8844,Medium,1
